"","city","name","state","avgStars","ZipCode","Type","Median..","price"
"1544","Apache Junction","Little Caesars Pizza","AZ",1.33333333333333,85120,"European","38,285",NA
"1545","Apache Junction","Taco Bell","AZ",2.57142857142857,85120,"American","38,285","1"
"1546","Apache Junction","Pizza Hut","AZ",2.36363636363636,85120,"European","38,285","2"
"1547","Apache Junction","KFC","AZ",2,85120,"American","38,285",NA
"1548","Apache Junction","Burger King","AZ",1.25,85120,"American","38,285","1"
"1549","Casa Grande","Cracker Barrel Old Country Store","AZ",3.18604651162791,85122,"Other","46,183","2"
"1550","Casa Grande","McMashers Sports Bar & Grill","AZ",4.10810810810811,85122,"Other","46,183","2"
"1551","Casa Grande","Domino's Pizza","AZ",2.33333333333333,85122,"European","46,183","3"
"1552","Casa Grande","Denny's","AZ",3.42857142857143,85122,"Other","46,183","1"
"1553","Casa Grande","Pizza Hut","AZ",1.25,85122,"European","46,183","1"
"1554","Chandler","Outback Steakhouse","AZ",2.92592592592593,85226,"Other","74,939","2"
"1555","Ahwatukee","Florencia Pizza Bistro","AZ",4.31683168316832,85044,"European","72,699","2"
"1556","Chandler","NYPD Pizza","AZ",3.68211920529801,85224,"European","64,746","2"
"1557","Chandler","Red Dragon Chinese Food","AZ",3.44927536231884,85224,"Asian","64,746","2"
"1558","Chandler","La Famiglia","AZ",3.85,85224,"European","64,746","2"
"1559","Chandler","I-Mart","AZ",3.25,85224,"Other","64,746","1"
"1560","Chandler","Jack In the Box","AZ",1.8,85224,"Other","64,746","1"
"1561","Chandler","Waterfront Grill","AZ",2.33333333333333,85224,"Other","64,746",NA
"1562","Chandler","Taco Bell","AZ",2.61538461538462,85224,"American","64,746","1"
"1563","Chandler","Burger King","AZ",2.6,85224,"American","64,746","1"
"1564","Chandler","Denny's","AZ",3.42857142857143,85224,"Other","64,746","1"
"1565","Chandler","Los Favoritos","AZ",3.48717948717949,85224,"LAmerican","64,746","1"
"1566","Chandler","Valle Luna Mexican Restaurant","AZ",3.52314814814815,85224,"LAmerican","64,746","2"
"1567","Chandler","Boston Market","AZ",3.85,85224,"Other","64,746","1"
"1568","Chandler","Saigon Pho","AZ",4,85224,"Asian","64,746","1"
"1569","Chandler","Wendy's","AZ",3.2,85224,"American","64,746","1"
"1570","Chandler","Floridino's Pizza & Pasta","AZ",4.03629032258065,85224,"European","64,746","1"
"1571","Chandler","Filiberto's Mexican Food","AZ",2.78125,85224,"LAmerican","64,746","1"
"1572","Chandler","Redfish","AZ",3.33333333333333,85224,"Other","64,746","2"
"1573","Chandler","Chinese Gourmet Buffet","AZ",2.8,85224,"Asian","64,746","1"
"1574","Chandler","Pesto's","AZ",4.24444444444444,85224,"European","64,746","2"
"1575","Chandler","Shangri-La De Old Cathay","AZ",3,85224,"Asian","64,746","2"
"1576","Chandler","China Way Restaurant","AZ",3.77049180327869,85224,"Asian","64,746","1"
"1577","Chandler","Pita Jungle","AZ",3.99283154121864,85224,"European","64,746","2"
"1578","Chandler","Chase's Diner","AZ",3.93478260869565,85224,"Other","64,746","1"
"1579","Chandler","Einstein Bros Bagels","AZ",2.44444444444444,85224,"Other","64,746","1"
"1580","Chandler","Subway","AZ",1.75,85224,"American","64,746","1"
"1581","Chandler","Black Angus Steakhouse","AZ",3.32467532467532,85224,"Other","64,746","2"
"1582","Chandler","Yangtse Chinese Bistro","AZ",3.43333333333333,85224,"Asian","64,746","1"
"1583","Chandler","Sí Señor Restaurant","AZ",3.86134453781513,85224,"LAmerican","64,746","2"
"1584","Chandler","Mucho Taco","AZ",3.95522388059702,85224,"LAmerican","64,746","1"
"1585","Chandler","Garduno's Restaurant","AZ",3.5,85224,"LAmerican","64,746","2"
"1586","Chandler","Dairy Queen","AZ",4.33333333333333,85224,"American","64,746","1"
"1587","Chandler","C-Fu Gourmet","AZ",3.28467153284672,85224,"Asian","64,746","2"
"1588","Chandler","Ninja Japanese Restaurant","AZ",3.23357664233577,85224,"Asian","64,746","2"
"1589","Chandler","Mimis Cafe","AZ",3.11711711711712,85224,"Other","64,746","2"
"1590","Chandler","Shimogamo","AZ",4.20769230769231,85224,"Asian","64,746","2"
"1591","Chandler","McDonald's","AZ",1.93333333333333,85224,"American","64,746","1"
"1592","Chandler","McDonald's","AZ",1.90909090909091,85224,"American","64,746","1"
"1593","Chandler","Applebee's Neighborhood Grill & Bar","AZ",2.92307692307692,85224,"Other","64,746","3"
"1594","Chandler","Tokyo House","AZ",4.10769230769231,85224,"Asian","64,746","1"
"1595","Chandler","Takamatsu Restaurant","AZ",3.33333333333333,85224,"Asian","64,746","2"
"1596","Chandler","Carl's Jr.","AZ",2.66666666666667,85224,"American","64,746","1"
"1597","Chandler","Cyclo Vietnamese Cuisine","AZ",3.8695652173913,85224,"Asian","64,746","2"
"1598","Chandler","Domino's Pizza","AZ",2.33333333333333,85224,"European","64,746","1"
"1599","Chandler","Kai","AZ",4.67407407407407,85226,"Other","74,939","4"
"1600","Chandler","India Gate","AZ",3.38775510204082,85226,"Asian","74,939","2"
"1601","Chandler","Bahama Breeze","AZ",3.33333333333333,85226,"American","74,939","2"
"1602","Chandler","Jason's Deli","AZ",3.59154929577465,85226,"Other","74,939","1"
"1603","Chandler","Auntie Anne's","AZ",4.33333333333333,85226,"American","74,939","1"
"1604","Chandler","The Good Egg - Ray","AZ",3.73563218390805,85226,"Other","74,939","2"
"1605","Chandler","Rubio's Fresh Mexican Grill","AZ",3.81481481481481,85226,"LAmerican","74,939","1"
"1606","Chandler","5 & Diner","AZ",2.66666666666667,85226,"Other","74,939","1"
"1607","Chandler","Casa Reynoso","AZ",3.63636363636364,85226,"LAmerican","74,939","1"
"1608","Chandler","Taco Bell","AZ",1,85226,"American","74,939",NA
"1609","Chandler","Jilly's American Grill","AZ",2.8,85226,"Other","74,939","1"
"1610","Chandler","Wonderful Wanda's","AZ",3.51428571428571,85226,"Other","74,939","1"
"1611","Chandler","Jack In the Box","AZ",3.85714285714286,85226,"American","74,939","1"
"1612","Chandler","Ruby's Diner","AZ",4.33333333333333,85226,"Other","74,939","1"
"1613","Chandler","Chipotle","AZ",3.62903225806452,85226,"American","74,939","1"
"1614","Chandler","El Metate Mexican Food","AZ",4.2,85224,"LAmerican","64,746","1"
"1615","Chandler","Red Lobster","AZ",2.82258064516129,85226,"Other","74,939","2"
"1616","Chandler","Swaddee Thai Cuisine","AZ",3.79389312977099,85226,"Asian","74,939","2"
"1617","Chandler","All Starz Sports Bar & Grill","AZ",2.5,85226,"Other","74,939","1"
"1618","Chandler","Pizza Hut","AZ",2.6,85226,"European","74,939","2"
"1619","Chandler","Carrabba's","AZ",3.4047619047619,85226,"European","74,939","2"
"1620","Chandler","The Cheesecake Factory","AZ",3.26486486486486,85226,"Other","74,939","2"
"1621","Chandler","Kona Grill","AZ",3.54228855721393,85226,"Asian","74,939","2"
"1622","Chandler","Panda Express","AZ",3,85226,"Other","74,939","1"
"1623","Chandler","Red Robin Gourmet Burgers","AZ",2.85507246376812,85226,"American","74,939","2"
"1624","Chandler","Wildflower Bread Company","AZ",3.91578947368421,85226,"Other","74,939","1"
"1625","Chandler","Pick Up Stix","AZ",2.75,85226,"Asian","74,939","1"
"1626","Chandler","Abuelo's","AZ",3.62173913043478,85226,"LAmerican","74,939","2"
"1627","Chandler","California Pizza Kitchen","AZ",3.32258064516129,85226,"European","74,939","2"
"1628","Chandler","Baja Fresh","AZ",1.88888888888889,85226,"Other","74,939","1"
"1629","Chandler","Pasta Pomodoro","AZ",4.11111111111111,85226,"American","74,939","2"
"1630","Chandler","Hibachi San","AZ",1.5,85226,"Asian","74,939",NA
"1631","Chandler","Olive Garden Italian Restaurant","AZ",3.20338983050847,85226,"European","74,939","2"
"1632","Chandler","Honmachi Grill","AZ",4.11111111111111,85226,"Asian","74,939","1"
"1633","Chandler","Wendy's","AZ",2.42857142857143,85226,"American","74,939","1"
"1634","Chandler","Streets of New York","AZ",3.04166666666667,85226,"European","74,939","2"
"1635","Chandler","Z'Tejas Southwestern Grill","AZ",3.7487922705314,85226,"LAmerican","74,939","2"
"1636","Chandler","P.F. Chang's","AZ",3.33962264150943,85226,"Asian","74,939","2"
"1637","Chandler","The Keg Steakhouse + Bar","AZ",3.88770053475936,85226,"Other","74,939","3"
"1638","Chandler","BJ's Restaurant & Brewhouse","AZ",3.68995633187773,85226,"European","74,939","2"
"1639","Chandler","Tomasos Restaurant","AZ",2.71428571428571,85226,"European","74,939","2"
"1640","Chandler","Fleming's Prime Steakhouse & Wine Bar","AZ",3.67428571428571,85226,"Other","74,939","3"
"1641","Chandler","Barbeques Galore","AZ",2.25,85226,"Other","74,939",NA
"1642","Chandler","Whataburger","AZ",3.15,85226,"American","74,939","1"
"1643","Chandler","Pei Wei","AZ",3.61111111111111,85226,"American","74,939","2"
"1644","Chandler","Subway","AZ",4.66666666666667,85226,"American","74,939","1"
"1645","Chandler","Denny's","AZ",2.75,85226,"Other","74,939","1"
"1646","Chandler","Queen's Bowl Chinese Food","AZ",4,85226,"Asian","74,939","1"
"1647","Chandler","Teakwoods Tavern & Grill","AZ",3.83206106870229,85226,"American","74,939","2"
"1648","Chandler","McDonald's","AZ",3.5,85226,"American","74,939","1"
"1649","Chandler","The New E","AZ",3.67948717948718,85226,"LAmerican","74,939","1"
"1650","Chandler","Rockfish Seafood Grill","AZ",2.8,85226,"Other","74,939","2"
"1651","Coolidge","Tag's Cafe","AZ",3.63636363636364,85128,"Other","39,487","1"
"1652","Florence","River Bottom Grill","AZ",3.64,85132,"American","45,063","1"
"1653","Florence","Old Pueblo Restaurant","AZ",3.07142857142857,85132,"LAmerican","45,063","1"
"1654","Gilbert","Mint Thai Cafe","AZ",3.8252427184466,85234,"Asian","80,070","2"
"1655","Gilbert","McDonald's","AZ",2.27272727272727,85234,"American","80,070","1"
"1656","Gilbert","Sonic of Gilbert #1","AZ",2.13333333333333,85234,"Other","80,070","1"
"1657","Gilbert","Wokee Express","AZ",3.52380952380952,85234,"Asian","80,070","1"
"1658","Gilbert","Serrano's Mexican Food Restaurants","AZ",2.625,85234,"LAmerican","80,070","2"
"1659","Gilbert","Temari Fine Japanese Cuisine","AZ",4.3359375,85234,"Asian","80,070","2"
"1660","Gilbert","Floridino's Pizza & Pasta","AZ",2.66666666666667,85234,"European","80,070","2"
"1661","Gilbert","El Pollo Loco","AZ",3.05882352941176,85234,"American","80,070","1"
"1662","Gilbert","Rino D's Pizza & Wings","AZ",4.375,85234,"European","80,070","1"
"1663","Gilbert","Al's Chicago Style Hot Dogs","AZ",4,85234,"American","80,070","2"
"1664","Gilbert","Siam Orchid","AZ",4,85234,"Asian","80,070","2"
"1665","Gilbert","Lulu's Taco Shop","AZ",3.36363636363636,85234,"LAmerican","80,070","1"
"1666","Gilbert","Jack In the Box","AZ",3,85234,"American","80,070","1"
"1667","Gilbert","Arby's","AZ",4.66666666666667,85234,"American","80,070","1"
"1668","Gilbert","Bola Thai","AZ",3,85234,"Asian","80,070","1"
"1669","Gilbert","Crabby Don's Bar & Grill","AZ",2.97142857142857,85234,"Other","80,070","1"
"1670","Gilbert","Einstein Bros Bagels","AZ",2.53846153846154,85234,"Other","80,070","1"
"1671","Gilbert","Guedo's Taco Shop","AZ",3,85234,"American","80,070",NA
"1672","Gilbert","Nando's Mexican Cafe","AZ",3.48325358851675,85234,"LAmerican","80,070","2"
"1673","Gilbert","Rosati's Pizza","AZ",2.39130434782609,85234,"European","80,070","2"
"1674","Gilbert","China Pearl Chinese Restaurant","AZ",3.76470588235294,85234,"Asian","80,070","1"
"1675","Gilbert","Filibertos","AZ",3.5,85234,"LAmerican","80,070","1"
"1676","Gilbert","McDonald's","AZ",3.16666666666667,85234,"American","80,070","1"
"1677","Gilbert","Liberty Market","AZ",4.26011560693642,85234,"Other","80,070","2"
"1678","Gilbert","Taco Bell","AZ",3.44444444444444,85234,"American","80,070","1"
"1679","Gilbert","KC's Sushi and TV Bar","AZ",3,85234,"Asian","80,070","2"
"1680","Gilbert","Barro's Pizza","AZ",3.37931034482759,85233,"European","77,779","1"
"1681","Gilbert","Dairy Queen","AZ",3.21428571428571,85234,"American","80,070","1"
"1682","Gilbert","The Farmhouse Restaurant","AZ",4.15503875968992,85234,"Other","80,070","2"
"1683","Gilbert","Wendy's","AZ",4.42857142857143,85234,"American","80,070","1"
"1684","Gilbert","Arby's","AZ",3.33333333333333,85234,"American","80,070","1"
"1685","Gilbert","Flancer's","AZ",4.16,85234,"American","80,070","2"
"1686","Gilbert","Nielsen's Frozen Custard On Baseline","AZ",3.57142857142857,85234,"Other","80,070","1"
"1687","Mesa","Burrito Shack","AZ",4.26923076923077,85212,"LAmerican","72,658","1"
"1688","Gilbert","El Taco Loco","AZ",3,85297,"LAmerican","82,132",NA
"1689","Chandler","Mikado Sushi","AZ",3.81512605042017,85248,"Asian","76,887","2"
"1690","Chandler","Subway","AZ",2.75,85248,"American","76,887","1"
"1691","Chandler","Paradise Bakery","AZ",3.37931034482759,85248,"Other","76,887","1"
"1692","Chandler","Dominos Pizza","AZ",3.75,85248,"European","76,887","1"
"1693","Chandler","Sidelines Tavern & Grill","AZ",3.30188679245283,85248,"Other","76,887","2"
"1694","Sun Lakes","Asian Grill","AZ",3.95744680851064,85248,"Asian","76,887","1"
"1695","Chandler","Keegan's Grill","AZ",3.70588235294118,85248,"Other","76,887","2"
"1696","Chandler","Arby's","AZ",4.28571428571429,85248,"American","76,887",NA
"1697","Chandler","Taco Bell","AZ",2,85248,"American","76,887","1"
"1698","Sun Lakes","Ramiro's Taco Shop","AZ",3.21428571428571,85248,"LAmerican","76,887","1"
"1699","Chandler","McDonald's","AZ",2.4,85248,"American","76,887","1"
"1700","Sun Lakes","Burger King","AZ",2.33333333333333,85248,"American","76,887","1"
"1701","Chandler","Rosati's Pizza","AZ",3.30232558139535,85248,"European","76,887","2"
"1702","Chandler","Barro's Pizza","AZ",3.62790697674419,85248,"European","76,887","2"
"1703","Chandler","Bernard's Fine Dining","AZ",3.33333333333333,85248,"Other","76,887","2"
"1704","Chandler","Pizza Hut","AZ",2,85286,"European","90,420",NA
"1705","Scottsdale","Souper Salad","AZ",2,85250,"Other","65,018",NA
"1706","Scottsdale","Goldmans Deli","AZ",3.71084337349398,85250,"Other","65,018","2"
"1707","Scottsdale","McDonald's","AZ",2.36363636363636,85250,"American","65,018","1"
"1708","Scottsdale","Forum Cafe","AZ",4.28571428571429,85250,"Other","65,018","1"
"1709","Scottsdale","Fleming's Prime Steakhouse & Wine Bar","AZ",4.01395348837209,85250,"Other","65,018","3"
"1710","Scottsdale","Chizona's Pizza","AZ",3.77,85250,"American","65,018","1"
"1711","Scottsdale","Papa John's Pizza","AZ",2.28571428571429,85259,"European","107,864","2"
"1712","Scottsdale","Los Favoritos Taco Shop","AZ",3.86153846153846,85250,"LAmerican","65,018","1"
"1713","Scottsdale","Sakana Sushi & Grill","AZ",4.04032258064516,85250,"Asian","65,018","2"
"1714","Scottsdale","Scottsdale Silverado Golf Club","AZ",3.07142857142857,85250,"Other","65,018","2"
"1715","Scottsdale","Chompie's Deli","AZ",3.30633802816901,85260,"Other","84,168","2"
"1716","Scottsdale","Fitness Cafe","AZ",4.16666666666667,85254,"Other","87,185","1"
"1717","Scottsdale","China Lite","AZ",3.54545454545455,85250,"Asian","65,018","1"
"1718","Scottsdale","Houston's Restaurant","AZ",4.03508771929825,85250,"Other","65,018","3"
"1719","Scottsdale","Randy's Restaurant & Ice Cream","AZ",4.11724137931034,85250,"Other","65,018","1"
"1720","Scottsdale","Domino's Pizza","AZ",3.25,85250,"European","65,018","2"
"1721","Scottsdale","4th Floor Grille & Sports Bar","AZ",3.81578947368421,85250,"Other","65,018","2"
"1722","Scottsdale","5 & Diner","AZ",3.37878787878788,85250,"Other","65,018","2"
"1723","Scottsdale","Chuck E Cheese's","AZ",3,85250,"European","65,018",NA
"1724","Tempe","Romancing the Bean","AZ",3.87179487179487,85281,"Other","36,350","2"
"1725","Scottsdale","Casella's Italian Delicatessen","AZ",4.53424657534247,85250,"European","65,018","1"
"1726","Scottsdale","Denny's","AZ",3.68181818181818,85256,"Other","31,892","1"
"1727","Scottsdale","The Good Egg - Hilton Village","AZ",3.60344827586207,85250,"Other","65,018","2"
"1728","Scottsdale","Sweet Tomatoes","AZ",3.6986301369863,85250,"Other","65,018","2"
"1729","Phoenix","Peter Piper Pizza","AZ",3.66666666666667,85032,"European","51,731","2"
"1730","Phoenix","Ray's Pizza","AZ",3.34615384615385,85027,"European","53,559","2"
"1731","Scottsdale","FOX Sports Grill","AZ",2.64,85254,"Other","87,185","2"
"1732","Scottsdale","Blimpie","AZ",3.6,85254,"Other","87,185","1"
"1733","Scottsdale","House of Yang","AZ",3.5625,85254,"Asian","87,185","1"
"1734","Scottsdale","Subway","AZ",3.8,85254,"American","87,185","1"
"1735","Scottsdale","Jack-In-the Box Drive Thru","AZ",2.75,85254,"Other","87,185","1"
"1736","Scottsdale","Benihana","AZ",3.16393442622951,85254,"Asian","87,185","2"
"1737","Scottsdale","Gyros Express","AZ",4.07462686567164,85254,"European","87,185","1"
"1738","Scottsdale","The Good Egg - Thunderbird","AZ",3.67605633802817,85254,"Other","87,185","2"
"1739","Scottsdale","Chop and Wok Gourmet Chinese","AZ",3.48076923076923,85254,"Asian","87,185","1"
"1740","Scottsdale","Sushi On Shea","AZ",3.82978723404255,85254,"Asian","87,185","3"
"1741","Scottsdale","Rosatis Pizza","AZ",3.78947368421053,85254,"European","87,185","2"
"1742","Scottsdale","Zinc Bistro","AZ",3.79256965944272,85254,"European","87,185","3"
"1743","Scottsdale","The Cheesecake Factory","AZ",3.40127388535032,85254,"Other","87,185","2"
"1744","Scottsdale","Einstein Bros Bagels","AZ",2.61538461538462,85254,"Other","87,185","1"
"1745","Scottsdale","Rinaldi's Italian Deli","AZ",3.13846153846154,85254,"European","87,185","1"
"1746","Scottsdale","Jolta Java","AZ",3.73972602739726,85254,"Other","87,185","1"
"1747","Scottsdale","Baja Fresh Mexican Grill","AZ",3.83333333333333,85254,"American","87,185",NA
"1748","Scottsdale","Flo's","AZ",3.53488372093023,85254,"Asian","87,185","2"
"1749","Scottsdale","Farrelli's Cinema Supper Club","AZ",3.80952380952381,85254,"Other","87,185","2"
"1750","Scottsdale","Arrivederci","AZ",3.67716535433071,85254,"European","87,185","2"
"1751","Scottsdale","Samurai Sam's Teriyaki Grill","AZ",4.25,85254,"Asian","87,185","1"
"1752","Scottsdale","Pasta Pomodoro","AZ",3.75,85254,"European","87,185","2"
"1753","Scottsdale","Arena Sports Grill","AZ",3.48275862068966,85254,"American","87,185","1"
"1754","Scottsdale","Handlebar-J","AZ",3.6865671641791,85254,"Other","87,185","2"
"1755","Scottsdale","Guido's Chicago Meat & Deli","AZ",4.03092783505155,85254,"European","87,185","2"
"1756","Scottsdale","Taste of Chicago","AZ",3.43478260869565,85254,"American","87,185","1"
"1757","Scottsdale","Tutti Santi","AZ",4.1900826446281,85254,"European","87,185","2"
"1758","Scottsdale","Morton's The Steakhouse","AZ",3.03260869565217,85254,"Other","87,185","4"
"1759","Scottsdale","RA Sushi Bar Restaurant","AZ",3.25405405405405,85254,"Asian","87,185","2"
"1760","Scottsdale","Claim Jumper","AZ",3.08333333333333,85254,"Other","87,185","2"
"1761","Scottsdale","Taco Bell","AZ",2,85254,"American","87,185","1"
"1762","Scottsdale","Brennan's","AZ",2.92307692307692,85260,"LAmerican","84,168","2"
"1763","Scottsdale","Havana Cafe","AZ",3.51908396946565,85254,"LAmerican","87,185","2"
"1764","Scottsdale","La Torretta Ristorante","AZ",3.90425531914894,85254,"European","87,185","3"
"1765","Scottsdale","New York Bagels 'N Bialys","AZ",3.61607142857143,85253,"Other","124,687","1"
"1766","Scottsdale","Ristorante Giuseppe","AZ",4.1046511627907,85254,"European","87,185","2"
