"","name","city","attributes","stars"," Accepts Credit Cards"," Ambience: romantic"," Attire"," background_music"," breakfast"," brunch"," BYOB"," casual"," Caters"," classy"," Coat Check"," Delivery"," dinner"," divey"," Good For Dancing"," Good For Groups"," Good for Kids"," Good For: dessert"," Happy Hour"," Has TV"," hipster"," intimate"," jukebox"," karaoke"," latenight"," live"," lot"," lunch"," Music: dj"," Noise Level"," Outdoor Seating"," Parking: garage"," Price Range"," Smoking"," street"," Take-out"," Takes Reservations"," touristy"," trendy"," upscale"," valet"," validated"," video"," Waiter Service"," Wheelchair Accessible"," Wi-Fi"
"272","Brando's Grill & Bar","Henderson","Alcohol: full_bar, Noise Level: quiet, Music: dj: False, background_music: True, karaoke: False, live: False, video: False, jukebox: True, Attire: casual, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False, Good for Kids: False, Price Range: 1, Good For Dancing: False, Delivery: False, Coat Check: False, Smoking: yes, Accepts Credit Cards: True, Take-out: True, Happy Hour: True, Outdoor Seating: True, Takes Reservations: True, Waiter Service: True, Wi-Fi: free, Caters: True, Good For: dessert: False, latenight: False, lunch: False, dinner: True, breakfast: False, brunch: False, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Has TV: True, Good For Groups: True",3.875,"True","False","casual","True","False","False",NA,"False","True","False","False","False","True","False","False","True","False","False","True","True","False","False","True","False","False","False","True","False","False","quiet","True","False","1","yes","False","True","True","False","False","False","False","False","False","True",NA,"free"
"273","Bravo Bistro","Scottsdale","Take-out: True, Price Range: 2, Outdoor Seating: True, Caters: True, Noise Level: quiet, Parking: garage: False, street: False, validated: False, lot: False, valet: True, Good For Groups: True, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: True, breakfast: False, brunch: False, Takes Reservations: True, Ambience: romantic: False, intimate: True, classy: True, hipster: False, divey: False, touristy: False, trendy: False, upscale: True, casual: False, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: False, Alcohol: full_bar, Wheelchair Accessible: True",3.62222222222222,"True","False","casual",NA,"False","False",NA,"False","True","True",NA,"False","True","False",NA,"True","False","False",NA,"True","False","True",NA,NA,"False",NA,"False","False",NA,"quiet","True","False","2",NA,"False",NA,"True","False","False","True","True","False",NA,"True","True",NA
"274","Breadcrafters Bakery & Cafe","Phoenix","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: True, Caters: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Good For Groups: False, Delivery: False, Dogs Allowed: True, Attire: casual, Has TV: False, Good For: dessert: False, latenight: False, lunch: True, dinner: False, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: False, Wi-Fi: free, Good for Kids: True, Alcohol: none, Wheelchair Accessible: True",3.71028037383178,"True","False","casual",NA,"False","False",NA,"True","True","False",NA,"False","False","False",NA,"False","True","False",NA,"False","False","False",NA,NA,"False",NA,"True","True",NA,"average","True","False","2",NA,"False",NA,"False","False","False","False","False","False",NA,"False","True","free"
"275","Breakfast Club","Scottsdale","Delivery: False, Take-out: True, Price Range: 2, Outdoor Seating: True, Caters: False, Noise Level: average, Parking: garage: True, street: True, validated: False, lot: True, valet: False, Alcohol: full_bar, Good For Groups: True, BYOB: False, Attire: casual, Has TV: True, Corkage: False, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: True, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: True, BYOB/Corkage: yes_free, Wheelchair Accessible: True",3.76429809358752,"True","False","casual",NA,"True","False","False","True","False","False",NA,NA,"False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","False",NA,"average","True","True","2",NA,"True","True","False","False","False","False","False","False",NA,"True","True",NA
"276","Brennan's","Scottsdale","Price Range: 2, Good For: dessert: False, latenight: False, lunch: False, dinner: True, breakfast: False, brunch: False, Takes Reservations: False, Good For Groups: True, Delivery: True, Outdoor Seating: True, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Attire: casual, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: False, Alcohol: full_bar, Wheelchair Accessible: True",2.92307692307692,"True",NA,"casual",NA,"False","False",NA,NA,NA,NA,NA,"True","True",NA,NA,"True","False","False",NA,NA,NA,NA,NA,NA,"False",NA,"True","False",NA,NA,"True","False",NA,NA,"False",NA,"False",NA,NA,NA,"False","False",NA,"True","True",NA
"277","Brennan's Pub & Grub","Phoenix","Alcohol: full_bar, Noise Level: average, Music: dj: False, background_music: False, karaoke: False, live: False, video: False, jukebox: True, Attire: casual, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: True, classy: False, trendy: False, upscale: False, casual: False, Good for Kids: False, Price Range: 1, Good For Dancing: False, Delivery: False, Coat Check: False, Smoking: outdoor, Accepts Credit Cards: True, Take-out: True, Happy Hour: True, Wheelchair Accessible: True, Outdoor Seating: True, Takes Reservations: True, Waiter Service: True, Wi-Fi: free, Caters: False, Good For: dessert: False, latenight: True, lunch: False, dinner: False, breakfast: False, brunch: False, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Has TV: True, Good For Groups: True",3.63888888888889,"True","False","casual","False","False","False",NA,"False","False","False","False","False","False","True","False","True","False","False","True","True","False","False","True","False","True","False","True","False","False","average","True","False","1","outdoor","False","True","True","False","False","False","False","False","False","True","True","free"
"278","Brevard Court Sundries","Charlotte","Take-out: True, Price Range: 2, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: False, brunch: False, Attire: casual, Delivery: False, Outdoor Seating: False, Takes Reservations: False, Alcohol: full_bar, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: False, Good For Groups: True, Wheelchair Accessible: False",3,"True",NA,"casual",NA,"False","False",NA,NA,NA,NA,NA,"False","False",NA,NA,"True","False","False",NA,NA,NA,NA,NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,"2",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"True","False",NA
"279","Brewer's Cafe","Henderson","Take-out: True, Accepts Credit Cards: True, Price Range: 1, Outdoor Seating: True, Noise Level: loud, Parking: garage: False, street: False, validated: False, lot: False, valet: False, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: False, brunch: True, breakfast: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: True, touristy: False, trendy: False, upscale: False, casual: False, Waiter Service: True, Wi-Fi: free, Good for Kids: False, Good For Groups: True, Alcohol: full_bar",2.97530864197531,"True","False","casual",NA,"False","True",NA,"False",NA,"False",NA,"False","False","True",NA,"True","False","False",NA,"True","False","False",NA,NA,"False",NA,"False","False",NA,"loud","True","False","1",NA,"False",NA,"False","False","False","False","False","False",NA,"True",NA,"free"
"280","Brewery Bar & Grill","Las Vegas","Take-out: True, Price Range: 2, Outdoor Seating: False, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Delivery: False, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: True, breakfast: False, brunch: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Accepts Credit Cards: True, Good for Kids: False, Good For Groups: True, Alcohol: full_bar",3.14285714285714,"True","False","casual",NA,"False","False",NA,"True",NA,"False",NA,"False","True","False",NA,"True","False","False",NA,"True","False","False",NA,NA,"False",NA,"True","True",NA,"average","False","False","2",NA,"False",NA,"False","False","False","False","False","False",NA,"True",NA,NA
"281","Brioni To Go","Scottsdale","Take-out: True, Price Range: 2, Outdoor Seating: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Delivery: True, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: False, dinner: False, breakfast: False, brunch: False, Takes Reservations: True, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False, Waiter Service: False, Accepts Credit Cards: True, Good for Kids: True, Good For Groups: True, Alcohol: beer_and_wine",3.55555555555556,"True","False","casual",NA,"False","False",NA,"False",NA,"False",NA,"True","False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"True","False",NA,"average","True","False","2",NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA
"282","Bristled Boar Saloon & Grill","Middleton","Alcohol: full_bar, Good For Dancing: True, Noise Level: average, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Smoking: outdoor, Happy Hour: True, Has TV: True, Outdoor Seating: True, Coat Check: False, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True, Music: dj: False, live: False, video: False, jukebox: True, Accepts Credit Cards: True, Wheelchair Accessible: True, Good For Groups: True, Price Range: 1",3.38888888888889,"True","False",NA,NA,NA,NA,NA,"True",NA,"False","False",NA,NA,"False","True","True",NA,NA,"True","True","False","False","True",NA,NA,"False","True",NA,"False","average","True","False","1","outdoor","False",NA,NA,"False","False","False","False","False","False",NA,"True",NA
"283","British Open English Pub & Grill","Scottsdale","Alcohol: full_bar, Noise Level: average, Music: dj: False, live: False, video: False, jukebox: True, Attire: casual, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: True, touristy: False, trendy: False, upscale: False, casual: False, Good for Kids: False, Price Range: 2, Delivery: False, Good For Dancing: False, BYOB: False, Coat Check: False, Smoking: no, Accepts Credit Cards: True, BYOB/Corkage: no, Take-out: True, Corkage: False, Happy Hour: True, Wheelchair Accessible: True, Outdoor Seating: False, Takes Reservations: False, Waiter Service: True, Wi-Fi: free, Caters: False, Good For: dessert: False, latenight: False, lunch: True, dinner: True, breakfast: False, brunch: False, Parking: garage: False, street: False, validated: False, lot: True, valet: False, Has TV: True, Good For Groups: True",3.65909090909091,"True","False","casual",NA,"False","False","False","False","False","False","False","False","True","True","False","True","False","False","True","True","False","False","True",NA,"False","False","True","True","False","average","False","False","2","no","False","True","False","False","False","False","False","False","False","True","True","free"
"284","Brixx Wood Fired Pizza","Charlotte","Take-out: True, Accepts Credit Cards: True, Price Range: 2, Outdoor Seating: True, Caters: True, Noise Level: average, Parking: garage: True, street: False, validated: False, lot: False, valet: False, Good For Groups: True, Delivery: False, Dogs Allowed: True, Attire: casual, Has TV: True, Good For: dessert: False, latenight: False, lunch: True, dinner: False, breakfast: False, brunch: False, Takes Reservations: True, Ambience: romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True, Waiter Service: True, Wi-Fi: no, Good for Kids: True, Alcohol: full_bar, Wheelchair Accessible: True",3.6242774566474,"True","False","casual",NA,"False","False",NA,"True","True","False",NA,"False","False","False",NA,"True","True","False",NA,"True","False","False",NA,NA,"False",NA,"False","True",NA,"average","True","True","2",NA,"False",NA,"True","False","False","False","False","False",NA,"True","True","no"
"285","Broadway Brunch","McKees Rocks","Take-out: True, Accepts Credit Cards: True, Drive-Thr: False, Outdoor Seating: False, Caters: True, Noise Level: average, Parking: garage: False, street: True, validated: False, lot: True, valet: False, Delivery: False, Dogs Allowed: False, Attire: casual, Has TV: False, Price Range: 1, Good For: dessert: False, latenight: False, lunch: False, dinner: False, brunch: True, breakfast: False, Takes Reservations: False, Ambience: romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False, Waiter Service: True, Wi-Fi: free, Good for Kids: True, Good For Groups: True, Alcohol: none",4.70588235294118,"True","False","casual",NA,"False","True",NA,"False","True","False",NA,"False","False","False",NA,"True","True","False",NA,"False","False","False",NA,NA,"False",NA,"True","False",NA,"average","False","False","1",NA,"True",NA,"False","False","False","False","False","False",NA,"True",NA,"free"
